timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count,cpu_utilization
2026-06-01T02:29:50Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,1.4,1.3,0.0,0.0,0.0,366.0,12418.0,0.0,0.0,0.0,0.0,0.0,2201.0,0.0062012814
2026-06-01T02:29:50Z,gpu-1,node,system,multipathd.service,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.92972e-05
2026-06-01T02:29:50Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,1.2,0.0,0.0,40.0,577536.0,0.05759097674418605,0.0,0.0,73290.0,72.1059856219
2026-06-01T02:29:50Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,72145.0,72193.0,0.0,0.0,0.0,0.0,0.0,41.0,0.000292296
2026-06-01T02:29:50Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.38875e-05
2026-06-01T02:29:50Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.40325e-05
2026-06-01T02:29:50Z,gpu-1,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.7841e-06
2026-06-01T02:29:50Z,gpu-1,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.27514e-05
2026-06-01T02:30:00Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-liveness-probe,3.2,2.1,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0007025978
2026-06-01T02:30:00Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,16.0,1.2,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,62.0,2281.0,0.0187389588
2026-06-01T02:30:00Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,0.3,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0001133572
2026-06-01T02:30:00Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,115.4,73.0,38.2,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,2395.0,0.0340858681
2026-06-01T02:30:00Z,gpu-1,kube-system,kube-ovn-pinger-s46xc,pinger,46.1,16.6,13.2,0.2,0.0,115963.0,1577.0,0.0,12288.0,0.055974,17.0,26.0,3467.0,0.0203155592
2026-06-01T02:30:00Z,gpu-1,longhorn-system,longhorn-manager-469pv,longhorn-manager,115.0,39.9,0.1,0.1,0.0,437598.0,10053.0,0.0,0.0,0.0,0.0,0.0,4483.0,0.0119853757
2026-06-01T02:30:00Z,gpu-1,node,system,kubelet.service,465.1,40.4,233.0,1.3,0.0,56218.0,139272.0,0.0,0.0,0.0,2.0,2.0,6808.0,0.1071048558
2026-06-01T02:30:00Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,3.9,0.3,0.0,0.0,0.0,23408.0,96.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0003672726
2026-06-01T02:30:00Z,gpu-1,node,system,containerd.service,394.7,155.7,618.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,293.0,17021.0,0.1925502491
2026-06-01T02:30:00Z,gpu-1,node,system,iscsid.service,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0001191808
2026-06-01T02:30:00Z,gpu-1,longhorn-system,engine-image-ei-843accdd-nhspz,engine-image-ei-843accdd,16.2,1.3,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,2149.0,0.0168174951
2026-06-01T02:30:00Z,gpu-1,kube-system,kube-ovn-cni-jhp28,cni-server,321.0,21.4,468.8,0.2,0.0,190135.0,1104.0,0.0,0.0,0.0,130.0,170.0,4091.0,0.0710160223
2026-06-01T02:30:00Z,gpu-1,longhorn-system,instance-manager-99130f26d7b5d46282f7fe232e0e8659,instance-manager,183.2,2.3,12.6,0.4,0.0,468.0,455.0,0.0,0.0,0.0,6.0,6.0,348.0,0.0067579429
2026-06-01T02:30:00Z,gpu-1,kube-system,tetragon-svlgq,export-stdout,7.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0001552598
2026-06-01T02:30:00Z,gpu-1,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-77dn4,worker,139.1,0.4,96.6,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,1137.0,0.0107132236
2026-06-01T02:30:00Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,10.2,3.4,0.4,1.1,0.0,3393.0,3134.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0047932807
2026-06-01T02:30:00Z,gpu-1,node,system,systemd-journald.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04409e-05
2026-06-01T02:30:00Z,gpu-1,node,system,init.scope,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04388e-05
2026-06-01T02:30:00Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.79148e-05
2026-06-01T02:30:00Z,gpu-1,ebpf-final,ebpf-collector-kp5hx,collector,0.2,0.7,0.3,0.1,0.0,11432.0,16520.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0036216049
2026-06-01T02:30:00Z,gpu-1,kube-system,tetragon-svlgq,tetragon,7.5,4.8,0.4,0.0,0.0,24135.0,27021.0,0.0,0.0,0.0,0.0,0.0,13588.0,0.0410568294
2026-06-01T02:30:00Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-csi-plugin,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0003116469
2026-06-01T02:30:00Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,1.7,2.0,0.0,0.0,0.0,366.0,12418.0,0.0,0.0,0.0,0.0,0.0,2385.0,0.0045378692
2026-06-01T02:30:00Z,gpu-1,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.28907e-05
2026-06-01T02:30:00Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,1.1,0.0,0.0,32.0,348160.0,0.046942083333333336,0.0,2.0,69908.0,72.8822314549
2026-06-01T02:30:00Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,72580.0,72628.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0004028293
2026-06-01T02:30:00Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.992e-05
2026-06-01T02:30:00Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.74424e-05
2026-06-01T02:30:00Z,gpu-1,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.49365e-05
2026-06-01T02:30:00Z,gpu-1,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.51286e-05
2026-06-01T02:30:11Z,gpu-1,node,system,systemd-resolved.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.61032e-05
2026-06-01T02:30:11Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-liveness-probe,3.6,2.5,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0008325245
2026-06-01T02:30:11Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,16.5,1.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,66.0,2243.0,0.0187994991
2026-06-01T02:30:11Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,354.4,1.1,298.7,0.0,0.0,573.0,39178.0,0.0,0.0,0.0,0.0,0.0,635.0,0.017937312
2026-06-01T02:30:11Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,122.3,66.9,47.0,0.0,0.0,38.0,41.0,0.0,0.0,0.0,65.0,115.0,2455.0,0.0397111714
2026-06-01T02:30:11Z,gpu-1,kube-system,kube-ovn-pinger-s46xc,pinger,48.8,19.4,13.3,0.2,0.0,116017.0,1577.0,0.0,12288.0,0.052071,17.0,26.0,4319.0,0.0207831559
2026-06-01T02:30:11Z,gpu-1,longhorn-system,longhorn-manager-469pv,longhorn-manager,157.6,47.2,8.6,0.3,0.0,508466.0,20619.0,0.0,0.0,0.0,2.0,12.0,5710.0,0.0196703957
2026-06-01T02:30:11Z,gpu-1,node,system,kubelet.service,484.4,43.9,229.8,1.3,0.0,56108.0,145970.0,0.0,0.0,0.0,0.0,0.0,7629.0,0.1477363398
2026-06-01T02:30:11Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,3.6,0.4,0.0,0.0,0.0,23161.0,96.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0002692767
2026-06-01T02:30:11Z,gpu-1,node,system,containerd.service,553.2,199.0,681.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,327.0,20564.0,0.2296710614
2026-06-01T02:30:11Z,gpu-1,node,system,iscsid.service,1.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0001040058
2026-06-01T02:30:11Z,gpu-1,unknown,unknown,unknown,21.9,2.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0010355427
2026-06-01T02:30:11Z,gpu-1,longhorn-system,engine-image-ei-843accdd-nhspz,engine-image-ei-843accdd,12.6,1.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,1737.0,0.0135562408
2026-06-01T02:30:11Z,gpu-1,kube-system,kube-ovn-cni-jhp28,cni-server,384.6,28.0,583.9,0.4,0.0,219113.0,1200.0,0.0,0.0,0.0,175.0,258.0,6523.0,0.1044848293
2026-06-01T02:30:11Z,gpu-1,longhorn-system,instance-manager-99130f26d7b5d46282f7fe232e0e8659,instance-manager,196.7,4.7,13.9,0.4,0.0,1305.0,1076.0,0.0,0.0,0.0,7.0,7.0,547.0,0.0111082011
2026-06-01T02:30:11Z,gpu-1,kube-system,tetragon-svlgq,export-stdout,29.4,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0004746511
2026-06-01T02:30:11Z,gpu-1,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-77dn4,worker,329.7,4.2,170.5,0.0,0.0,139478.0,1850.0,0.0,0.0,0.0,0.0,0.0,1802.0,0.0375976653
2026-06-01T02:30:11Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,28.6,5.9,59.1,1.3,0.0,5145.0,3785.0,0.0,0.0,0.0,12.0,12.0,935.0,0.0073311011
2026-06-01T02:30:11Z,gpu-1,node,system,systemd-journald.service,1.2,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0002544561
2026-06-01T02:30:11Z,gpu-1,node,system,init.scope,8.4,2.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0021996856
2026-06-01T02:30:11Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.02872e-05
2026-06-01T02:30:11Z,gpu-1,ebpf-final,ebpf-collector-kp5hx,collector,203.7,0.8,186.9,0.1,0.0,277345.0,17434.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0451222948
2026-06-01T02:30:11Z,gpu-1,kube-system,tetragon-svlgq,tetragon,4.3,5.4,0.0,0.0,0.0,23613.0,239.0,0.0,0.0,0.0,0.0,0.0,16646.0,0.0723557033
2026-06-01T02:30:11Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-csi-plugin,3.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.000311216
2026-06-01T02:30:11Z,gpu-1,node,system,multipathd.service,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.63111e-05
2026-06-01T02:30:11Z,gpu-1,node,system,rsyslog.service,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.1506e-05
2026-06-01T02:30:11Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,0.9,0.0,0.0,48.0,385024.0,0.0481092,0.0,0.0,84607.0,77.03255309
2026-06-01T02:30:11Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,72188.0,72260.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0003962559
2026-06-01T02:30:11Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.96627e-05
2026-06-01T02:30:11Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.17319e-05
2026-06-01T02:30:11Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0032365511
2026-06-01T02:30:11Z,gpu-1,node,system,dbus.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.000371903
2026-06-01T02:30:11Z,gpu-1,node,system,cron.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10892e-05
2026-06-01T02:30:11Z,gpu-1,gpu-operator,nvidia-operator-validator-t8wp9,nvidia-operator-validator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2201e-06
2026-06-01T02:30:11Z,gpu-1,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.44424e-05
2026-06-01T02:30:11Z,gpu-1,node,system,rpcbind.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6453e-06
2026-06-01T02:30:11Z,gpu-1,node,system,systemd-logind.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.89387e-05
2026-06-01T02:30:11Z,gpu-1,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.47971e-05
2026-06-01T02:30:21Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-liveness-probe,3.2,2.1,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0007749867
2026-06-01T02:30:21Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,13.1,1.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,1776.0,0.015645163
2026-06-01T02:30:21Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,0.4,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,16.0,8.72991e-05
2026-06-01T02:30:21Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,100.6,58.6,37.9,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,1957.0,0.0337501341
2026-06-01T02:30:21Z,gpu-1,kube-system,kube-ovn-pinger-s46xc,pinger,46.3,17.6,13.2,0.2,0.0,115857.0,1529.0,0.0,12288.0,0.0511155,17.0,26.0,3092.0,0.0162968328
2026-06-01T02:30:21Z,gpu-1,longhorn-system,longhorn-manager-469pv,longhorn-manager,122.6,40.4,0.1,0.1,0.0,467939.0,10609.0,0.0,0.0,0.0,0.0,0.0,4723.0,0.0311680311
2026-06-01T02:30:21Z,gpu-1,node,system,kubelet.service,463.0,44.3,229.3,1.2,0.0,60621.0,179414.0,0.0,0.0,0.0,0.0,0.0,7651.0,0.1481161853
2026-06-01T02:30:21Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,3.9,0.7,0.0,0.0,0.0,23161.0,96.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0002623796
2026-06-01T02:30:21Z,gpu-1,node,system,containerd.service,605.1,152.5,772.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,243.0,19610.0,0.2046445741
2026-06-01T02:30:21Z,gpu-1,node,system,iscsid.service,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.54871e-05
2026-06-01T02:30:21Z,gpu-1,longhorn-system,engine-image-ei-843accdd-nhspz,engine-image-ei-843accdd,13.0,1.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,1706.0,0.0132723552
2026-06-01T02:30:21Z,gpu-1,kube-system,kube-ovn-cni-jhp28,cni-server,320.9,21.3,468.8,0.2,0.0,204477.0,1152.0,0.0,0.0,0.0,130.0,168.0,4069.0,0.0655986624
2026-06-01T02:30:21Z,gpu-1,longhorn-system,instance-manager-99130f26d7b5d46282f7fe232e0e8659,instance-manager,19.8,3.2,1.4,0.1,0.0,969.0,901.0,0.0,0.0,0.0,1.0,1.0,256.0,0.0023829369
2026-06-01T02:30:21Z,gpu-1,kube-system,tetragon-svlgq,export-stdout,8.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0001286491
2026-06-01T02:30:21Z,gpu-1,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-77dn4,worker,0.6,0.2,0.0,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,31.0,0.000161879
2026-06-01T02:30:21Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,12.9,4.4,0.3,1.2,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,616.0,0.003180584
2026-06-01T02:30:21Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.83612e-05
2026-06-01T02:30:21Z,gpu-1,ebpf-final,ebpf-collector-kp5hx,collector,0.2,0.8,0.3,0.1,0.0,13852.0,20035.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0015137066
2026-06-01T02:30:21Z,gpu-1,kube-system,tetragon-svlgq,tetragon,3.4,2.8,0.0,0.0,0.0,23452.0,239.0,0.0,0.0,0.0,0.0,0.0,12557.0,0.0347758477
2026-06-01T02:30:21Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-csi-plugin,2.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0003007403
2026-06-01T02:30:21Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,1.8,1.6,0.0,0.0,0.0,366.0,12418.0,0.0,0.0,0.0,0.0,0.0,2195.0,0.0048273263
2026-06-01T02:30:21Z,gpu-1,node,system,multipathd.service,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.17411e-05
2026-06-01T02:30:21Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,1.3,0.0,0.0,40.0,1314816.0,0.06048709756097562,0.0,0.0,69016.0,71.8560367511
2026-06-01T02:30:21Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,79290.0,79338.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0004092153
2026-06-01T02:30:21Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.94317e-05
2026-06-01T02:30:21Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.53987e-05
2026-06-01T02:30:21Z,gpu-1,node,system,rsyslog.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2248e-06
2026-06-01T02:30:21Z,gpu-1,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.03876e-05
2026-06-01T02:30:21Z,gpu-1,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.75546e-05
2026-06-01T02:30:31Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-liveness-probe,3.3,2.2,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0007249173
2026-06-01T02:30:31Z,gpu-1,longhorn-system,engine-image-ei-3154f3aa-btx9p,engine-image-ei-3154f3aa,12.9,1.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,1775.0,0.0147908646
2026-06-01T02:30:31Z,gpu-1,monitoring,my-monitoring-prometheus-node-exporter-gmmb7,node-exporter,359.3,1.1,301.0,0.0,0.0,573.0,39080.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0245271437
2026-06-01T02:30:31Z,gpu-1,kube-system,ovs-ovn-5l6wg,openvswitch,107.5,64.5,37.9,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,2098.0,0.0338007974
2026-06-01T02:30:31Z,gpu-1,kube-system,kube-ovn-pinger-s46xc,pinger,38.8,18.0,13.2,0.2,0.0,83886.0,1106.0,0.0,12288.0,0.055663,17.0,26.0,2574.0,0.0174861997
2026-06-01T02:30:31Z,gpu-1,longhorn-system,longhorn-manager-469pv,longhorn-manager,119.5,36.9,0.2,0.1,0.0,469528.0,10941.0,0.0,0.0,0.0,0.0,0.0,4692.0,0.0125886374
2026-06-01T02:30:31Z,gpu-1,node,system,kubelet.service,480.7,43.0,225.3,1.2,0.0,55818.0,142218.0,0.0,0.0,0.0,0.0,0.0,7150.0,0.1110547929
2026-06-01T02:30:31Z,gpu-1,kube-system,kube-proxy-xpwkg,kube-proxy,3.8,0.4,0.0,0.0,0.0,23287.0,96.0,0.0,0.0,0.0,0.0,0.0,117.0,0.000307072
2026-06-01T02:30:31Z,gpu-1,node,system,containerd.service,483.9,163.8,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,299.0,18583.0,0.2042896072
2026-06-01T02:30:31Z,gpu-1,node,system,iscsid.service,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.1749e-05
2026-06-01T02:30:31Z,gpu-1,longhorn-system,engine-image-ei-843accdd-nhspz,engine-image-ei-843accdd,12.8,1.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,1715.0,0.0138924713
2026-06-01T02:30:31Z,gpu-1,kube-system,kube-ovn-cni-jhp28,cni-server,328.3,23.0,473.6,0.4,0.0,204477.0,1200.0,0.0,0.0,0.0,135.0,219.0,5959.0,0.090401217
2026-06-01T02:30:31Z,gpu-1,longhorn-system,instance-manager-99130f26d7b5d46282f7fe232e0e8659,instance-manager,183.4,2.6,12.6,0.4,0.0,468.0,455.0,0.0,0.0,0.0,6.0,6.0,296.0,0.0065909883
2026-06-01T02:30:31Z,gpu-1,kube-system,tetragon-svlgq,export-stdout,11.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0002035593
2026-06-01T02:30:31Z,gpu-1,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-77dn4,worker,0.9,0.5,0.0,0.0,0.0,261.0,227.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0002825984
2026-06-01T02:30:31Z,gpu-1,kube-system,nodelocaldns-2krfj,node-cache,13.5,4.5,0.4,1.0,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0036381074
2026-06-01T02:30:31Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.58352e-05
2026-06-01T02:30:31Z,gpu-1,ebpf-final,ebpf-collector-kp5hx,collector,0.2,0.7,0.3,0.1,0.0,10704.0,15470.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0026221571
2026-06-01T02:30:31Z,gpu-1,kube-system,tetragon-svlgq,tetragon,4.0,3.4,0.0,0.0,0.0,23452.0,239.0,0.0,0.0,0.0,0.0,0.0,14227.0,0.0593336009
2026-06-01T02:30:31Z,gpu-1,longhorn-system,longhorn-csi-plugin-gtm76,longhorn-csi-plugin,2.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0003033637
2026-06-01T02:30:31Z,gpu-1,gpu-operator,nvidia-dcgm-exporter-tfgm5,nvidia-dcgm-exporter,1.4,1.7,0.0,0.0,0.0,366.0,12418.0,0.0,0.0,0.0,0.0,0.0,2368.0,0.0041096297
2026-06-01T02:30:31Z,gpu-1,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.51958e-05
2026-06-01T02:30:31Z,gpu-1,node,system,cgroup,0.0,0.0,0.0,0.0,1.1,0.0,0.0,40.0,335872.0,0.04368603125,0.0,2.0,71863.0,73.0005488063
2026-06-01T02:30:31Z,gpu-1,unknown,pod-c89a35b6,nginx-proxy,0.0,0.0,0.0,0.0,0.0,72121.0,72169.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0003294038
2026-06-01T02:30:31Z,gpu-1,gpu-operator,nvidia-device-plugin-daemonset-8jhxc,nvidia-device-plugin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.99075e-05
2026-06-01T02:30:31Z,gpu-1,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.89151e-05
