fpr,tpr,precision,recall
0.23690591658583898,0.773109243697479,0.04241585984324574,0.773109243697479
0.23714839961202716,0.773109243697479,0.04265183124710246,0.773109243697479
0.23787584869059167,0.773109243697479,0.04311152764761012,0.773109243697479
0.23884578079534433,0.773109243697479,0.04313173933427098,0.773109243697479
0.23933074684772065,0.773109243697479,0.043151969981238276,0.773109243697479
0.24030067895247334,0.773109243697479,0.04317221961520413,0.773109243697479
0.24078564500484967,0.773109243697479,0.0431924882629108,0.773109243697479
0.24102812803103782,0.773109243697479,0.04321277595115078,0.773109243697479
0.24175557710960233,0.773109243697479,0.043233082706766915,0.773109243697479
0.244180407371484,0.773109243697479,0.043253408556652564,0.773109243697479
0.24515033947623666,0.773109243697479,0.043273753527751646,0.773109243697479
0.24563530552861298,0.773109243697479,0.04329411764705882,0.773109243697479
0.24612027158098934,0.773109243697479,0.04331450094161959,0.773109243697479
0.24660523763336567,0.773109243697479,0.04333490343853038,0.773109243697479
0.24830261881668284,0.773109243697479,0.043355325164938736,0.773109243697479
0.2502424830261882,0.773109243697479,0.04337576614804337,0.773109243697479
0.25096993210475266,0.773109243697479,0.04339622641509434,0.773109243697479
0.2519398642095053,0.773109243697479,0.04341670599339311,0.773109243697479
0.2521823472356935,0.773109243697479,0.04345772319319792,0.773109243697479
0.25266731328806985,0.773109243697479,0.043478260869565216,0.773109243697479
0.25290979631425803,0.773109243697479,0.04353999053478467,0.773109243697479
0.2536372453928225,0.773109243697479,0.043747028055159294,0.773109243697479
0.2541222114451988,0.773109243697479,0.04383039542639352,0.773109243697479
0.25630455868089236,0.773109243697479,0.044167066730676906,0.773109243697479
0.2577594568380213,0.773109243697479,0.04418828049951969,0.773109243697479
0.2594568380213385,0.773109243697479,0.044209514656415184,0.773109243697479
0.2613967022308438,0.773109243697479,0.04423076923076923,0.773109243697479
0.2623666343355965,0.773109243697479,0.04429465575349061,0.773109243697479
0.2635790494665373,0.773109243697479,0.04431599229287091,0.773109243697479
0.2638215324927255,0.773109243697479,0.044444444444444446,0.773109243697479
0.26454898157129003,0.773109243697479,0.044465925567907204,0.773109243697479
0.26503394762366633,0.773109243697479,0.04450895016932753,0.773109243697479
0.267458777885548,0.773109243697479,0.044530493707647625,0.773109243697479
